Ticker,Expiration Date,Strike Price,Last Price,Bid,Ask,Volume,Open Interest,Current Price
JNJ,2025-03-07,149.0,1.1,1.02,1.08,15.0,17,153.52999877929688
JNJ,2025-03-07,148.0,0.8,0.81,0.86,8.0,22,153.52999877929688
JNJ,2025-03-07,147.0,0.91,0.64,0.68,1.0,22,153.52999877929688
JNJ,2025-03-07,146.0,0.51,0.49,0.55,5.0,25,153.52999877929688
JNJ,2025-03-07,145.0,0.41,0.39,0.45,1.0,22,153.52999877929688
JNJ,2025-03-07,144.0,0.4,0.32,0.37,1.0,34,153.52999877929688
JNJ,2025-03-07,143.0,0.31,0.26,0.29,1.0,38,153.52999877929688
JNJ,2025-03-07,142.0,0.29,0.21,0.25,1.0,5,153.52999877929688
JPM,2025-03-07,270.0,4.95,4.75,4.95,130.0,1759,270.0050048828125
JPM,2025-03-07,265.0,3.1,3.0,3.2,73.0,1759,270.0050048828125
JPM,2025-03-07,260.0,1.98,1.94,2.03,89.0,333,270.0050048828125
JPM,2025-03-07,255.0,1.29,1.22,1.33,19.0,64,270.0050048828125
JPM,2025-03-07,250.0,0.7,0.82,0.86,8.0,124,270.0050048828125
JPM,2025-03-07,245.0,0.53,0.58,0.62,3.0,37,270.0050048828125
JPM,2025-03-07,240.0,0.38,0.43,0.47,4.0,133,270.0050048828125
JPM,2025-03-07,235.0,0.32,0.29,0.44,1.0,18,270.0050048828125
JPM,2025-03-07,230.0,0.24,0.25,0.28,1.0,20,270.0050048828125
JPM,2025-03-07,225.0,0.18,0.17,0.24,10.0,11,270.0050048828125
MSFT,2025-03-07,410.0,6.48,6.4,6.5,40.0,896,412.6600036621094
MSFT,2025-03-07,405.0,4.85,4.7,4.85,22.0,598,412.6600036621094
MSFT,2025-03-07,400.0,3.37,3.4,3.5,63.0,1741,412.6600036621094
MSFT,2025-03-07,395.0,2.61,2.51,2.57,76.0,891,412.6600036621094
MSFT,2025-03-07,390.0,1.86,1.83,1.89,33.0,739,412.6600036621094
MSFT,2025-03-07,385.0,1.35,1.37,1.41,28.0,2196,412.6600036621094
MSFT,2025-03-07,380.0,1.04,1.03,1.07,23.0,975,412.6600036621094
MSFT,2025-03-07,375.0,0.83,0.79,0.84,17.0,359,412.6600036621094
MSFT,2025-03-07,370.0,0.64,0.63,0.66,14.0,694,412.6600036621094
MSFT,2025-03-07,365.0,0.5,0.5,0.53,5.0,126,412.6600036621094
V,2025-03-07,345.0,4.0,3.75,4.05,26.0,44,349.4649963378906
V,2025-03-07,340.0,2.5,2.36,2.64,142.0,27,349.4649963378906
V,2025-03-07,335.0,1.67,1.55,1.71,3.0,53,349.4649963378906
V,2025-03-07,330.0,0.99,1.02,1.14,4.0,1918,349.4649963378906
V,2025-03-07,325.0,0.75,0.7,0.8,1.0,79,349.4649963378906
V,2025-03-07,320.0,0.55,0.5,0.58,2.0,25,349.4649963378906
V,2025-03-07,315.0,0.42,0.31,0.52,5.0,47,349.4649963378906
V,2025-03-07,310.0,0.43,0.24,0.45,5.0,717,349.4649963378906
V,2025-03-07,305.0,0.25,0.2,0.38,3.0,70,349.4649963378906
V,2025-03-07,300.0,0.24,0.14,0.31,5.0,17,349.4649963378906
TSLA,2025-03-07,360.0,18.2,17.15,17.3,402.0,957,360.40008544921875
TSLA,2025-03-07,355.0,15.6,14.75,14.95,170.0,968,360.40008544921875
TSLA,2025-03-07,350.0,13.23,12.6,12.75,1021.0,11186,360.40008544921875
TSLA,2025-03-07,345.0,10.8,10.75,10.9,265.0,859,360.40008544921875
TSLA,2025-03-07,340.0,9.05,8.9,9.05,377.0,12463,360.40008544921875
TSLA,2025-03-07,335.0,8.0,7.55,7.7,217.0,2296,360.40008544921875
TSLA,2025-03-07,330.0,6.5,6.15,6.3,816.0,3715,360.40008544921875
TSLA,2025-03-07,325.0,5.6,5.1,5.25,272.0,1851,360.40008544921875
TSLA,2025-03-07,320.0,4.25,4.25,4.35,1107.0,475,360.40008544921875
TSLA,2025-03-07,315.0,3.5,3.45,3.55,916.0,387,360.40008544921875
XOM,2025-03-07,110.0,2.6,2.39,2.42,1.0,12,110.7249984741211
XOM,2025-03-07,109.0,2.6,1.91,1.99,1.0,33,110.7249984741211
XOM,2025-03-07,108.0,1.58,1.56,1.6,4.0,22,110.7249984741211
XOM,2025-03-07,107.0,1.29,1.22,1.29,8.0,117,110.7249984741211
XOM,2025-03-07,106.0,1.01,0.96,1.0,3.0,46,110.7249984741211
XOM,2025-03-07,105.0,0.85,0.75,0.78,9.0,381,110.7249984741211
XOM,2025-03-07,104.0,0.62,0.59,0.63,3.0,225,110.7249984741211
XOM,2025-03-07,103.0,0.5,0.46,0.5,3.0,72,110.7249984741211
XOM,2025-03-07,102.0,0.55,0.35,0.39,12.0,105,110.7249984741211
XOM,2025-03-07,101.0,0.32,0.27,0.31,1.0,150,110.7249984741211
PFE,2025-03-07,25.0,0.22,0.2,0.22,85.0,24707,25.915000915527344
PFE,2025-03-07,24.0,0.11,0.08,0.1,620.0,476,25.915000915527344
PFE,2025-03-07,23.0,0.05,0.04,0.06,20.0,219,25.915000915527344
PFE,2025-03-07,22.0,0.03,0.0,0.06,12.0,70,25.915000915527344
PFE,2025-03-07,21.0,0.04,0.0,0.06,30.0,41,25.915000915527344
PFE,2025-03-07,20.0,0.02,0.0,0.24,,1,25.915000915527344
PFE,2025-03-07,18.0,0.01,0.0,0.05,,1,25.915000915527344
WMT,2025-03-07,101.0,2.58,2.58,2.63,3.0,16,101.94499969482422
WMT,2025-03-07,100.0,2.22,2.16,2.22,119.0,283,101.94499969482422
WMT,2025-03-07,99.0,1.95,1.83,1.88,14.0,65,101.94499969482422
WMT,2025-03-07,98.0,1.57,1.5,1.56,10.0,65,101.94499969482422
WMT,2025-03-07,97.0,1.34,1.25,1.3,4.0,51,101.94499969482422
WMT,2025-03-07,96.0,1.08,1.03,1.07,11.0,113,101.94499969482422
WMT,2025-03-07,95.0,0.9,0.83,0.89,2.0,89,101.94499969482422
WMT,2025-03-07,94.0,0.7,0.68,0.73,1.0,115,101.94499969482422
WMT,2025-03-07,93.0,0.62,0.55,0.6,5653.0,251,101.94499969482422
WMT,2025-03-07,92.0,0.47,0.45,0.49,10.0,2426,101.94499969482422
GE,2025-03-07,200.0,3.32,3.35,3.55,1.0,86,204.10000610351562
GE,2025-03-07,195.0,2.14,1.97,2.13,3.0,52,204.10000610351562
GE,2025-03-07,190.0,1.12,1.12,1.25,15.0,104,204.10000610351562
GE,2025-03-07,185.0,0.6,0.64,0.71,1.0,103,204.10000610351562
GE,2025-03-07,180.0,0.34,0.37,0.42,26.0,533,204.10000610351562
GE,2025-03-07,175.0,0.39,0.0,0.58,6.0,10,204.10000610351562
GE,2025-03-07,170.0,0.11,0.11,0.5,1.0,8,204.10000610351562
GE,2025-03-07,165.0,0.29,0.01,0.46,,2,204.10000610351562
GE,2025-03-07,160.0,0.1,0.0,0.42,2.0,4,204.10000610351562
GE,2025-03-07,140.0,0.19,0.0,0.37,3.0,3,204.10000610351562
T,2025-03-07,24.5,0.29,0.28,0.3,34.0,156,24.762500762939453
T,2025-03-07,24.0,0.16,0.15,0.17,3.0,114,24.762500762939453
T,2025-03-07,23.5,0.12,0.08,0.14,6.0,212,24.762500762939453
T,2025-03-07,23.0,0.08,0.05,0.07,2.0,2844,24.762500762939453
T,2025-03-07,22.5,0.03,0.0,0.05,1.0,414,24.762500762939453
T,2025-03-07,22.0,0.05,0.0,0.06,3.0,4,24.762500762939453
T,2025-03-07,21.5,0.06,0.0,0.12,210.0,210,24.762500762939453
T,2025-03-07,21.0,0.03,0.02,0.75,3.0,23,24.762500762939453
T,2025-03-07,17.0,0.02,0.0,1.27,,60,24.762500762939453
VZ,2025-03-07,39.0,0.27,0.27,0.3,9.0,296,39.926700592041016
VZ,2025-03-07,38.0,0.12,0.11,0.13,5.0,93,39.926700592041016
VZ,2025-03-07,37.0,0.08,0.05,0.07,4.0,53,39.926700592041016
VZ,2025-03-07,36.0,0.05,0.0,0.07,3.0,3,39.926700592041016
AMZN,2025-03-07,230.0,4.66,4.55,4.65,125.0,1472,231.9199981689453
AMZN,2025-03-07,225.0,2.96,2.9,2.95,154.0,577,231.9199981689453
AMZN,2025-03-07,220.0,1.8,1.77,1.81,365.0,2149,231.9199981689453
AMZN,2025-03-07,215.0,1.11,1.07,1.09,356.0,1438,231.9199981689453
AMZN,2025-03-07,210.0,0.66,0.64,0.66,247.0,905,231.9199981689453
AMZN,2025-03-07,205.0,0.4,0.39,0.4,85.0,398,231.9199981689453
AMZN,2025-03-07,200.0,0.26,0.24,0.26,289.0,682,231.9199981689453
AMZN,2025-03-07,195.0,0.17,0.16,0.18,2.0,249,231.9199981689453
AMZN,2025-03-07,190.0,0.11,0.11,0.12,12.0,268,231.9199981689453
AMZN,2025-03-07,185.0,0.09,0.08,0.09,14.0,567,231.9199981689453
BABA,2025-03-07,109.0,5.45,5.3,5.4,3.0,12,109.30000305175781
BABA,2025-03-07,108.0,4.84,4.75,4.9,140.0,13,109.30000305175781
BABA,2025-03-07,107.0,4.3,4.3,4.45,310.0,22,109.30000305175781
BABA,2025-03-07,106.0,4.2,3.85,3.95,9.0,38,109.30000305175781
BABA,2025-03-07,105.0,3.5,3.4,3.55,82.0,369,109.30000305175781
BABA,2025-03-07,104.0,3.1,3.05,3.25,11.0,701,109.30000305175781
BABA,2025-03-07,103.0,2.74,2.7,2.78,4.0,130,109.30000305175781
BABA,2025-03-07,102.0,2.4,2.39,2.46,16.0,96,109.30000305175781
BABA,2025-03-07,101.0,2.1,1.94,2.15,3.0,68,109.30000305175781
BABA,2025-03-07,100.0,1.84,1.81,1.88,69.0,192,109.30000305175781
CSCO,2025-03-07,62.0,1.44,1.4,1.45,7.0,82,62.689998626708984
CSCO,2025-03-07,61.0,1.08,1.03,1.11,2.0,47,62.689998626708984
CSCO,2025-03-07,60.0,0.83,0.74,0.78,3.0,60,62.689998626708984
CSCO,2025-03-07,59.0,0.59,0.54,0.56,3.0,46,62.689998626708984
CSCO,2025-03-07,58.0,0.45,0.39,0.42,4.0,73,62.689998626708984
CSCO,2025-03-07,57.0,0.31,0.28,0.31,4.0,12,62.689998626708984
CSCO,2025-03-07,56.0,0.23,0.2,0.22,1.0,3,62.689998626708984
CSCO,2025-03-07,55.0,0.18,0.15,0.18,1.0,66,62.689998626708984
CSCO,2025-03-07,54.0,0.31,0.11,0.15,1.0,1,62.689998626708984
CSCO,2025-03-07,53.0,0.32,0.04,0.37,,2,62.689998626708984
NVDA,2025-03-07,134.0,8.84,8.75,8.85,2071.0,527,134.17100524902344
NVDA,2025-03-07,133.0,8.35,8.15,8.2,426.0,706,134.17100524902344
NVDA,2025-03-07,132.0,7.85,7.85,7.9,349.0,513,134.17100524902344
NVDA,2025-03-07,131.0,7.25,7.3,7.35,461.0,746,134.17100524902344
NVDA,2025-03-07,130.0,6.85,6.75,6.85,759.0,1369,134.17100524902344
NVDA,2025-03-07,129.0,6.45,6.4,6.45,110.0,231,134.17100524902344
NVDA,2025-03-07,128.0,6.04,5.95,6.0,59.0,662,134.17100524902344
NVDA,2025-03-07,127.0,5.6,5.5,5.6,69.0,1020,134.17100524902344
NVDA,2025-03-07,126.0,5.15,5.1,5.2,129.0,1619,134.17100524902344
NVDA,2025-03-07,125.0,4.83,4.8,4.8,1069.0,2847,134.17100524902344
AAPL,2025-03-07,225.0,3.35,3.35,3.45,211.0,2960,228.55850219726562
AAPL,2025-03-07,220.0,2.11,2.06,2.1,1183.0,2020,228.55850219726562
AAPL,2025-03-07,215.0,1.24,1.23,1.26,747.0,868,228.55850219726562
AAPL,2025-03-07,210.0,0.79,0.76,0.79,215.0,1408,228.55850219726562
AAPL,2025-03-07,205.0,0.5,0.49,0.5,262.0,661,228.55850219726562
AAPL,2025-03-07,200.0,0.35,0.33,0.35,92.0,473,228.55850219726562
AAPL,2025-03-07,195.0,0.24,0.24,0.26,3.0,192,228.55850219726562
AAPL,2025-03-07,190.0,0.22,0.19,0.2,9.0,624,228.55850219726562
AAPL,2025-03-07,185.0,0.16,0.16,0.17,241.0,81,228.55850219726562
AAPL,2025-03-07,180.0,0.13,0.13,0.14,13.0,337,228.55850219726562
GOOGL,2025-03-07,185.0,3.67,3.65,3.75,44.0,1277,186.25999450683594
GOOGL,2025-03-07,180.0,2.03,2.02,2.07,173.0,1391,186.25999450683594
GOOGL,2025-03-07,175.0,1.08,1.06,1.1,77.0,4494,186.25999450683594
GOOGL,2025-03-07,170.0,0.57,0.57,0.6,85.0,475,186.25999450683594
GOOGL,2025-03-07,165.0,0.34,0.33,0.36,50.0,362,186.25999450683594
GOOGL,2025-03-07,160.0,0.21,0.2,0.22,17.0,290,186.25999450683594
GOOGL,2025-03-07,155.0,0.15,0.13,0.15,1.0,85,186.25999450683594
GOOGL,2025-03-07,150.0,0.09,0.08,0.11,10.0,40,186.25999450683594
GOOGL,2025-03-07,145.0,0.12,0.05,0.08,5018.0,5017,186.25999450683594
GOOGL,2025-03-07,140.0,0.04,0.04,0.07,5.0,86,186.25999450683594
INTC,2025-03-07,19.5,0.85,0.83,0.85,21.0,457,19.864999771118164
INTC,2025-03-07,19.0,0.63,0.63,0.64,56.0,842,19.864999771118164
INTC,2025-03-07,18.5,0.45,0.44,0.45,51.0,1344,19.864999771118164
INTC,2025-03-07,18.0,0.33,0.31,0.32,41.0,1764,19.864999771118164
INTC,2025-03-07,17.5,0.23,0.21,0.23,51.0,1417,19.864999771118164
INTC,2025-03-07,17.0,0.15,0.13,0.16,50.0,892,19.864999771118164
INTC,2025-03-07,16.5,0.15,0.08,0.1,6.0,261,19.864999771118164
INTC,2025-03-07,16.0,0.05,0.05,0.07,4.0,483,19.864999771118164
INTC,2025-03-07,15.5,0.07,0.0,0.09,11.0,337,19.864999771118164
INTC,2025-03-07,15.0,0.03,0.01,0.05,2.0,203,19.864999771118164
AMT,2025-02-21,185.0,1.6,1.5,1.7,12.0,741,188.64999389648438
AMT,2025-02-21,180.0,0.65,0.55,0.7,6.0,768,188.64999389648438
AMT,2025-02-21,175.0,0.28,0.25,0.3,4.0,291,188.64999389648438
AMT,2025-02-21,170.0,0.15,0.15,0.2,2.0,317,188.64999389648438
AMT,2025-02-21,165.0,0.1,0.1,0.15,1.0,184,188.64999389648438
AMT,2025-02-21,160.0,0.1,0.0,0.35,2.0,218,188.64999389648438
AMT,2025-02-21,155.0,0.18,0.0,0.75,1.0,44,188.64999389648438
AMT,2025-02-21,150.0,0.68,0.0,0.75,1.0,18,188.64999389648438
AMT,2025-02-21,145.0,0.05,0.0,0.75,1.0,6,188.64999389648438
AMT,2025-02-21,140.0,0.05,0.0,0.05,10.0,13,188.64999389648438
CVX,2025-03-07,155.0,4.0,3.6,3.7,1.0,220,155.15499877929688
CVX,2025-03-07,152.5,2.4,2.44,2.54,23.0,35,155.15499877929688
CVX,2025-03-07,150.0,1.71,1.56,1.64,1.0,44,155.15499877929688
CVX,2025-03-07,149.0,1.34,1.31,1.38,4.0,98,155.15499877929688
CVX,2025-03-07,148.0,1.1,1.06,1.13,7.0,65,155.15499877929688
CVX,2025-03-07,147.0,0.95,0.9,0.96,3.0,11,155.15499877929688
CVX,2025-03-07,146.0,1.22,0.75,0.81,1.0,41,155.15499877929688
CVX,2025-03-07,145.0,0.69,0.62,0.68,1.0,99,155.15499877929688
CVX,2025-03-07,144.0,0.59,0.52,0.56,2.0,49,155.15499877929688
CVX,2025-03-07,143.0,0.73,0.43,0.47,1.0,13,155.15499877929688
META,2025-03-07,715.0,18.95,18.6,18.9,396.0,272,715.135009765625
META,2025-03-07,710.0,17.1,16.55,16.85,36.0,347,715.135009765625
META,2025-03-07,705.0,16.0,14.45,14.7,20.0,106,715.135009765625
META,2025-03-07,700.0,13.3,12.7,12.95,129.0,576,715.135009765625
META,2025-03-07,695.0,11.72,11.15,11.4,58.0,202,715.135009765625
META,2025-03-07,690.0,10.3,9.7,9.95,49.0,281,715.135009765625
META,2025-03-07,685.0,8.85,8.45,8.7,180.0,208,715.135009765625
META,2025-03-07,680.0,7.59,7.3,7.5,51.0,224,715.135009765625
META,2025-03-07,675.0,6.45,6.35,6.55,31.0,184,715.135009765625
META,2025-03-07,670.0,5.6,5.5,5.7,151.0,374,715.135009765625
WFC,2025-03-07,78.0,1.43,1.54,1.59,24.0,53,78.62000274658203
WFC,2025-03-07,77.0,1.12,1.16,1.21,1.0,36,78.62000274658203
WFC,2025-03-07,76.0,0.92,0.88,0.93,36.0,73,78.62000274658203
WFC,2025-03-07,75.0,0.66,0.64,0.69,12.0,44,78.62000274658203
WFC,2025-03-07,74.0,0.44,0.48,0.53,11.0,190,78.62000274658203
WFC,2025-03-07,73.0,0.47,0.35,0.41,7.0,77,78.62000274658203
WFC,2025-03-07,72.0,0.23,0.26,0.31,2.0,15,78.62000274658203
WFC,2025-03-07,70.0,0.17,0.14,0.2,1.0,2,78.62000274658203
WFC,2025-03-07,65.0,0.11,0.0,1.3,,4,78.62000274658203
KO,2025-03-07,64.0,1.12,1.08,1.14,41.0,73,64.0999984741211
KO,2025-03-07,63.0,0.72,0.71,0.76,25.0,87,64.0999984741211
KO,2025-03-07,62.0,0.46,0.44,0.48,85.0,78,64.0999984741211
KO,2025-03-07,61.0,0.3,0.27,0.3,26.0,117,64.0999984741211
KO,2025-03-07,60.0,0.19,0.17,0.2,13.0,278,64.0999984741211
KO,2025-03-07,59.0,0.15,0.11,0.14,1.0,13,64.0999984741211
KO,2025-03-07,58.0,0.14,0.07,0.11,50.0,23,64.0999984741211
KO,2025-03-07,57.0,0.12,0.01,0.11,1.0,8,64.0999984741211
KO,2025-03-07,56.0,0.11,0.02,0.31,1.0,4,64.0999984741211
KO,2025-03-07,50.0,0.05,0.0,0.23,1.0,1,64.0999984741211
PEP,2025-03-07,140.0,1.82,1.63,1.78,14.0,165,143.2449951171875
PEP,2025-03-07,135.0,0.59,0.56,0.62,3.0,68,143.2449951171875
PEP,2025-03-07,130.0,0.23,0.21,0.25,1.0,31,143.2449951171875
PEP,2025-03-07,125.0,0.14,0.05,0.17,,21,143.2449951171875
K,2025-03-07,70.0,0.05,0.0,2.15,,10,82.17500305175781
SBUX,2025-03-07,111.0,2.25,2.27,2.36,10.0,35,111.36000061035156
SBUX,2025-03-07,110.0,1.88,1.82,1.92,9.0,468,111.36000061035156
SBUX,2025-03-07,109.0,1.48,1.48,1.54,2.0,67,111.36000061035156
SBUX,2025-03-07,108.0,1.22,1.15,1.36,8.0,106,111.36000061035156
SBUX,2025-03-07,107.0,0.99,0.91,1.0,2.0,100,111.36000061035156
SBUX,2025-03-07,106.0,0.76,0.72,0.91,4.0,51,111.36000061035156
SBUX,2025-03-07,105.0,0.65,0.57,0.63,9.0,269,111.36000061035156
SBUX,2025-03-07,104.0,0.54,0.43,0.54,7.0,534,111.36000061035156
SBUX,2025-03-07,103.0,0.38,0.34,0.39,6.0,82,111.36000061035156
SBUX,2025-03-07,102.0,0.32,0.26,0.48,1.0,63,111.36000061035156
NKE,2025-03-07,70.0,1.93,1.9,2.01,80.0,396,70.22000122070312
NKE,2025-03-07,69.0,1.47,1.46,1.51,20.0,212,70.22000122070312
NKE,2025-03-07,68.0,1.2,1.1,1.16,2.0,67,70.22000122070312
NKE,2025-03-07,67.0,0.86,0.81,0.99,30.0,289,70.22000122070312
NKE,2025-03-07,66.0,0.59,0.6,0.66,10.0,141,70.22000122070312
NKE,2025-03-07,65.0,0.47,0.44,0.5,24.0,163,70.22000122070312
NKE,2025-03-07,64.0,0.47,0.32,0.37,1.0,18,70.22000122070312
NKE,2025-03-07,63.0,0.5,0.24,0.32,64.0,52,70.22000122070312
NKE,2025-03-07,62.0,0.23,0.0,0.23,12.0,58,70.22000122070312
NKE,2025-03-07,60.0,0.12,0.11,0.16,21.0,9,70.22000122070312
LOW,2025-03-07,250.0,6.67,5.3,5.5,20.0,18,254.81500244140625
LOW,2025-03-07,245.0,4.82,3.7,3.95,6.0,10,254.81500244140625
LOW,2025-03-07,240.0,2.78,2.57,2.74,1.0,18,254.81500244140625
LOW,2025-03-07,235.0,1.95,1.74,2.03,1.0,5,254.81500244140625
LOW,2025-03-07,230.0,1.13,1.1,1.37,,4,254.81500244140625
LOW,2025-03-07,225.0,0.8,0.74,0.99,,1,254.81500244140625
LOW,2025-03-07,215.0,0.31,0.37,0.63,1.0,6,254.81500244140625
MCD,2025-03-07,305.0,5.15,4.8,5.35,48.0,31,306.0450134277344
MCD,2025-03-07,300.0,3.3,3.0,3.2,101.0,6,306.0450134277344
MCD,2025-03-07,295.0,2.05,1.75,2.0,86.0,10,306.0450134277344
MCD,2025-03-07,290.0,1.13,0.0,1.33,2.0,6,306.0450134277344
MCD,2025-03-07,285.0,0.59,0.68,1.02,7.0,18,306.0450134277344
MCD,2025-03-07,280.0,0.47,0.41,0.66,21.0,89,306.0450134277344
MCD,2025-03-07,275.0,0.29,0.11,0.75,14.0,130,306.0450134277344
MCD,2025-03-07,270.0,0.31,0.1,0.34,17.0,62,306.0450134277344
MCD,2025-03-07,265.0,0.15,0.04,0.3,1.0,13,306.0450134277344
MCD,2025-03-07,260.0,0.42,0.01,0.6,6.0,20,306.0450134277344
DIS,2025-03-07,108.0,1.76,1.73,1.8,1.0,36,108.81999969482422
DIS,2025-03-07,107.0,1.38,1.36,1.42,2.0,236,108.81999969482422
DIS,2025-03-07,106.0,1.11,1.08,1.13,34.0,1092,108.81999969482422
DIS,2025-03-07,105.0,0.86,0.84,0.9,3.0,223,108.81999969482422
DIS,2025-03-07,104.0,0.68,0.66,0.71,1.0,250,108.81999969482422
DIS,2025-03-07,103.0,0.48,0.5,0.56,1.0,9,108.81999969482422
DIS,2025-03-07,102.0,0.4,0.4,0.44,12.0,7,108.81999969482422
DIS,2025-03-07,101.0,0.37,0.31,0.36,30.0,64,108.81999969482422
DIS,2025-03-07,100.0,0.26,0.25,0.28,24.0,91,108.81999969482422
DIS,2025-03-07,99.0,0.29,0.19,0.23,,2,108.81999969482422
WMT,2025-03-07,101.0,2.58,2.58,2.63,3.0,16,101.94499969482422
WMT,2025-03-07,100.0,2.22,2.16,2.22,119.0,283,101.94499969482422
WMT,2025-03-07,99.0,1.95,1.83,1.88,14.0,65,101.94499969482422
WMT,2025-03-07,98.0,1.57,1.5,1.56,10.0,65,101.94499969482422
WMT,2025-03-07,97.0,1.34,1.25,1.3,4.0,51,101.94499969482422
WMT,2025-03-07,96.0,1.08,1.03,1.07,11.0,113,101.94499969482422
WMT,2025-03-07,95.0,0.9,0.84,0.88,2.0,89,101.94499969482422
WMT,2025-03-07,94.0,0.7,0.68,0.73,1.0,115,101.94499969482422
WMT,2025-03-07,93.0,0.62,0.55,0.6,5653.0,251,101.94499969482422
WMT,2025-03-07,92.0,0.47,0.45,0.49,10.0,2426,101.94499969482422
XOM,2025-03-07,110.0,2.6,2.39,2.42,1.0,12,110.7249984741211
XOM,2025-03-07,109.0,2.6,1.91,1.99,1.0,33,110.7249984741211
XOM,2025-03-07,108.0,1.58,1.56,1.6,4.0,22,110.7249984741211
XOM,2025-03-07,107.0,1.29,1.22,1.29,8.0,117,110.7249984741211
XOM,2025-03-07,106.0,1.01,0.96,1.0,3.0,46,110.7249984741211
XOM,2025-03-07,105.0,0.85,0.75,0.78,9.0,381,110.7249984741211
XOM,2025-03-07,104.0,0.6,0.58,0.62,4.0,225,110.7249984741211
XOM,2025-03-07,103.0,0.5,0.46,0.5,3.0,72,110.7249984741211
XOM,2025-03-07,102.0,0.55,0.35,0.39,12.0,105,110.7249984741211
XOM,2025-03-07,101.0,0.32,0.27,0.31,1.0,150,110.7249984741211
UPS,2025-03-07,114.0,2.74,2.75,2.84,3.0,9,114.51000213623047
UPS,2025-03-07,113.0,2.8,2.24,2.33,1.0,28,114.51000213623047
UPS,2025-03-07,111.0,2.15,1.46,1.53,8.0,10,114.51000213623047
UPS,2025-03-07,110.0,1.24,1.15,1.21,4.0,316,114.51000213623047
UPS,2025-03-07,109.0,1.52,0.9,0.96,5.0,4,114.51000213623047
UPS,2025-03-07,108.0,0.74,0.7,0.76,4.0,10,114.51000213623047
UPS,2025-03-07,107.0,0.95,0.54,0.59,4.0,5,114.51000213623047
UPS,2025-03-07,105.0,0.35,0.32,0.36,3.0,257,114.51000213623047
UPS,2025-03-07,103.0,0.26,0.18,0.23,,4,114.51000213623047
UPS,2025-03-07,100.0,0.18,0.0,0.38,2.0,114,114.51000213623047
HD,2025-03-07,410.0,9.9,9.8,10.2,12.0,70,413.2850036621094
HD,2025-03-07,405.0,8.8,8.0,8.35,2.0,824,413.2850036621094
HD,2025-03-07,400.0,6.18,6.4,6.75,2.0,52,413.2850036621094
HD,2025-03-07,395.0,5.72,5.0,5.45,2.0,11,413.2850036621094
HD,2025-03-07,390.0,4.35,4.15,4.35,2.0,21,413.2850036621094
HD,2025-03-07,385.0,3.49,3.15,3.5,4.0,25,413.2850036621094
HD,2025-03-07,380.0,2.9,2.64,2.81,,1,413.2850036621094
HD,2025-03-07,375.0,2.22,2.11,2.27,2.0,1,413.2850036621094
HD,2025-03-07,370.0,1.78,1.59,2.13,1.0,9,413.2850036621094
HD,2025-03-07,365.0,1.84,1.26,1.5,1.0,1,413.2850036621094
TMO,2025-03-07,550.0,14.1,13.5,14.6,6.0,95,550.5999755859375
TMO,2025-03-07,540.0,8.7,9.1,10.3,6.0,79,550.5999755859375
TMO,2025-03-07,530.0,5.53,6.0,6.8,4.0,55,550.5999755859375
TMO,2025-03-07,520.0,0.53,3.7,4.5,1.0,117,550.5999755859375
TMO,2025-03-07,510.0,2.25,1.75,3.1,,5,550.5999755859375
TMO,2025-03-07,480.0,0.15,0.05,3.1,16.0,17,550.5999755859375
PYPL,2025-03-07,78.0,2.19,2.36,2.42,28.0,366,78.43000030517578
PYPL,2025-03-07,77.0,1.99,1.92,2.0,8.0,381,78.43000030517578
PYPL,2025-03-07,76.0,1.46,1.56,1.6,5.0,51,78.43000030517578
PYPL,2025-03-07,75.0,1.27,1.23,1.29,17.0,795,78.43000030517578
PYPL,2025-03-07,74.0,0.93,0.96,1.04,85.0,39,78.43000030517578
PYPL,2025-03-07,73.0,0.75,0.74,0.82,22.0,16,78.43000030517578
PYPL,2025-03-07,72.0,0.62,0.57,0.64,1.0,50,78.43000030517578
PYPL,2025-03-07,71.0,0.41,0.45,0.49,3.0,53,78.43000030517578
PYPL,2025-03-07,70.0,0.32,0.34,0.39,4.0,379,78.43000030517578
PYPL,2025-03-07,69.0,0.25,0.25,0.29,100.0,6,78.43000030517578
UBER,2025-03-07,77.0,2.84,2.88,3.0,38.0,41,77.39520263671875
UBER,2025-03-07,76.0,2.45,2.4,2.46,48.0,172,77.39520263671875
UBER,2025-03-07,75.0,1.95,1.97,2.03,124.0,302,77.39520263671875
UBER,2025-03-07,74.0,1.66,1.61,1.65,33.0,97,77.39520263671875
UBER,2025-03-07,73.0,1.33,1.26,1.3,26.0,110,77.39520263671875
UBER,2025-03-07,72.0,1.0,1.0,1.05,191.0,55,77.39520263671875
UBER,2025-03-07,71.0,0.66,0.8,0.84,106.0,27,77.39520263671875
UBER,2025-03-07,70.0,0.62,0.61,0.66,128.0,166,77.39520263671875
UBER,2025-03-07,69.0,0.5,0.48,0.51,68.0,126,77.39520263671875
UBER,2025-03-07,68.0,0.39,0.37,0.4,178.0,103,77.39520263671875
ZM,2025-03-07,87.0,4.0,3.8,3.95,1.0,1,87.9800033569336
ZM,2025-03-07,86.0,3.65,3.35,3.5,9.0,351,87.9800033569336
ZM,2025-03-07,85.0,3.55,2.79,3.1,2.0,18,87.9800033569336
ZM,2025-03-07,84.0,2.7,2.59,2.77,2.0,5,87.9800033569336
ZM,2025-03-07,83.0,3.04,2.26,2.34,2.0,10,87.9800033569336
